Date,Time,User,Partner,Status,Transaction ($),Category,Sequence Time (min:sec)
9/3/2015,11:24 AM,752213,4E0GZ9,ACCEPTED,21.48,C,1:13
9/3/2015,11:13 AM,941081,6AKQPM,ACCEPTED,21.47,C,1:34
9/3/2015,11:32 AM,534463,ZZNA1K,ACCEPTED,21.45,C,0:32
9/3/2015,10:57 AM,447369,A4O2XC,ACCEPTED,21.19,C,1:11
9/3/2015,4:41 PM,712279,LPPJSM,ACCEPTED,21.13,C,0:08
9/3/2015,5:54 PM,576592,A4O2XC,ACCEPTED,20.91,C,0:26
9/3/2015,11:17 AM,591350,PUXCML,ACCEPTED,20.84,D,0:32
9/3/2015,10:43 AM,514384,A4O2XC,ACCEPTED,20.62,C,0:30
9/3/2015,11:15 AM,916482,A4O2XC,ACCEPTED,20.34,C,2:07
9/3/2015,1:14 PM,405758,9CUHY3,ACCEPTED,20.28,C,1:22
9/3/2015,10:56 AM,227806,8HSSRR,ACCEPTED,20.23,C,0:45
9/3/2015,4:37 PM,966107,ZZNA1K,ACCEPTED,20.17,C,0:11
9/3/2015,10:56 AM,934234,6AKQPM,ACCEPTED,20,C,3:10
9/3/2015,12:49 PM,553240,YX262L,ACCEPTED,19.89,E,1:45
9/3/2015,11:59 AM,423324,ZZNA1K,ACCEPTED,19.8,C,0:06
9/3/2015,11:47 AM,487558,LPPJSM,ACCEPTED,19.75,C,0:11
9/3/2015,11:09 AM,786368,TENC59,ACCEPTED,19.49,C,0:07
9/3/2015,10:56 AM,692932,ZFX6KJ,ACCEPTED,19.21,C,0:19
9/3/2015,6:47 PM,979446,ZZNA1K,ACCEPTED,19.19,C,0:08
9/3/2015,12:02 PM,243481,EX6L2Q,ACCEPTED,19.18,C,0:08
9/3/2015,11:38 AM,665796,W00BXM,ACCEPTED,19.15,E,0:09
9/3/2015,11:36 AM,273384,FNG052,ACCEPTED,19.1,D,0:29
9/3/2015,10:39 AM,751349,A4O2XC,ACCEPTED,18.93,C,0:30
9/3/2015,4:13 PM,775764,BZLPKD,ACCEPTED,18.87,D,0:17
9/3/2015,10:52 AM,326986,A4O2XC,ACCEPTED,18.85,C,0:58
9/3/2015,10:55 AM,133349,LOI03P,ACCEPTED,18.65,C,0:25
9/3/2015,11:06 AM,994102,ZFX6KJ,ACCEPTED,18.65,C,0:16
9/3/2015,1:03 PM,448068,U6FD6Y,ACCEPTED,18.59,C,3:01
9/3/2015,11:35 AM,612724,A4O2XC,ACCEPTED,18.36,C,0:35
9/3/2015,11:00 AM,630083,AGWNCX,ACCEPTED,18.08,C,3:47
9/3/2015,11:01 AM,114043,FNG052,ACCEPTED,18.08,D,2:46
9/3/2015,12:35 PM,290516,GA9MJ0,ACCEPTED,18.08,D,1:16
9/3/2015,11:12 AM,994102,ZFX6KJ,ACCEPTED,18.08,C,0:45
9/3/2015,10:31 AM,313232,TENC59,ACCEPTED,18.08,C,0:12
9/3/2015,11:19 AM,352106,TENC59,ACCEPTED,18.07,C,1:25
9/3/2015,11:07 AM,409652,9CUHY3,ACCEPTED,18.07,C,0:51
9/3/2015,10:38 AM,732034,7OG3CG,ACCEPTED,18.05,C,0:10
9/3/2015,11:06 AM,352423,8HSSRR,ACCEPTED,18.02,C,1:06
9/3/2015,11:56 AM,587294,8HSSRR,ACCEPTED,18.02,C,0:47
9/3/2015,10:45 AM,734640,A1AAHF,ACCEPTED,18,A,0:46
9/3/2015,11:33 AM,202048,A1AAHF,ACCEPTED,18,A,0:18
9/3/2015,11:01 AM,641212,A1AAHF,ACCEPTED,18,A,0:09
9/3/2015,10:22 AM,655964,97GQ8Z,ACCEPTED,17.87,E,0:49
9/3/2015,1:06 PM,959473,5SKOEW,REJECTED,17.52,C,0:25
9/3/2015,11:49 AM,983112,RTAEBO,ACCEPTED,17.52,E,0:10
9/3/2015,11:07 AM,233730,JPUU3X,ACCEPTED,17.5,C,0:49
9/3/2015,11:31 AM,192432,UK1GEQ,ACCEPTED,17.49,C,1:21
9/3/2015,2:53 PM,198516,GY5MTI,ACCEPTED,17.46,C,0:30
9/3/2015,12:53 PM,798530,7CH0Z2,ACCEPTED,17.4,C,0:47
9/3/2015,11:49 AM,138660,EX6L2Q,ACCEPTED,17.39,C,0:16
9/3/2015,11:48 AM,761289,9CUHY3,ACCEPTED,17.34,C,0:26
9/3/2015,12:29 PM,718601,W00BXM,ACCEPTED,17.34,E,0:15
9/3/2015,11:41 AM,253367,EX6L2Q,ACCEPTED,17.15,C,0:09
9/3/2015,11:20 AM,335957,A4O2XC,ACCEPTED,16.95,C,3:23
9/3/2015,11:15 AM,196859,A4O2XC,ACCEPTED,16.95,C,2:14
9/3/2015,11:24 AM,240522,A4O2XC,ACCEPTED,16.95,C,0:48
9/3/2015,11:53 AM,492229,W00BXM,ACCEPTED,16.95,E,0:08
9/3/2015,10:32 AM,409197,IAPJ2G,ACCEPTED,16.93,D,3:13
9/3/2015,10:55 AM,210280,EX6L2Q,ACCEPTED,16.9,C,0:07
9/3/2015,1:26 PM,890365,7CH0Z2,ACCEPTED,16.89,C,1:41
9/3/2015,4:06 PM,898783,W00BXM,ACCEPTED,16.89,E,1:41
9/3/2015,11:52 AM,810536,WHJPMC,ACCEPTED,16.89,C,0:35
9/3/2015,2:11 PM,440371,FNG052,ACCEPTED,16.89,D,0:26
9/3/2015,12:04 PM,183367,FNG052,ACCEPTED,16.89,D,0:22
9/3/2015,12:00 PM,237052,8HSSRR,ACCEPTED,16.89,C,0:18
9/3/2015,11:35 AM,530325,KIAD9J,ACCEPTED,16.85,C,0:05
9/3/2015,1:01 PM,928034,8HSSRR,ACCEPTED,16.84,C,0:37
9/3/2015,10:43 AM,541446,Q64NQ6,ACCEPTED,16.84,D,0:28
9/3/2015,12:25 PM,725168,4E0GZ9,REJECTED,16.52,C,0:28
9/3/2015,11:27 AM,759468,BBCVG6,ACCEPTED,16.39,C,3:56
9/3/2015,10:49 AM,900805,W00BXM,ACCEPTED,16.39,E,0:19
9/3/2015,11:42 AM,127005,0ST0DT,ACCEPTED,16.18,C,1:08
9/3/2015,11:06 AM,679805,A4O2XC,ACCEPTED,16.1,C,7:54
9/3/2015,11:08 AM,730231,A4O2XC,ACCEPTED,16.1,C,6:52
9/3/2015,10:59 AM,156609,TYDFUI,ACCEPTED,16.1,C,6:31
9/3/2015,10:46 AM,679805,A4O2XC,ACCEPTED,16.1,C,2:20
9/3/2015,9:19 AM,798530,A1AAHF,REJECTED,16,A,1:11
9/3/2015,11:25 AM,679910,BA53P2,ACCEPTED,15.82,E,7:34
9/3/2015,11:38 AM,477576,7CH0Z2,ACCEPTED,15.82,C,3:12
9/3/2015,11:56 AM,415188,JPUU3X,ACCEPTED,15.82,C,2:48
9/3/2015,11:53 AM,869318,TINX4K,ACCEPTED,15.82,D,2:32
9/3/2015,10:57 AM,928275,JPUU3X,ACCEPTED,15.82,C,2:14
9/3/2015,10:58 AM,601173,JPUU3X,ACCEPTED,15.82,C,1:33
9/3/2015,11:24 AM,852938,7CH0Z2,ACCEPTED,15.82,C,1:13
9/3/2015,11:24 AM,832138,7CH0Z2,ACCEPTED,15.82,C,1:02
9/3/2015,11:23 AM,632215,TYDFUI,ACCEPTED,15.82,C,0:54
9/3/2015,10:49 AM,556569,9CUHY3,ACCEPTED,15.82,C,0:42
9/3/2015,11:36 AM,216041,JPUU3X,ACCEPTED,15.82,C,0:36
9/3/2015,11:54 AM,543742,JPUU3X,ACCEPTED,15.82,C,0:14
9/3/2015,11:04 AM,665846,JPUU3X,ACCEPTED,15.81,C,0:36
9/3/2015,11:03 AM,442706,UK1GEQ,ACCEPTED,15.81,C,0:29
9/3/2015,11:37 AM,537168,B17GW4,ACCEPTED,15.8,D,2:02
9/3/2015,11:01 AM,237407,66CCIF,ACCEPTED,15.8,C,0:27
9/3/2015,11:49 AM,644582,FNG052,ACCEPTED,15.76,D,1:45
9/3/2015,11:18 AM,456651,9CUHY3,ACCEPTED,15.76,C,1:26
9/3/2015,5:25 PM,337256,8HSSRR,ACCEPTED,15.76,C,1:17
9/3/2015,10:54 AM,584464,9CUHY3,ACCEPTED,15.76,C,0:37
9/3/2015,4:49 PM,626253,9CUHY3,ACCEPTED,15.76,C,0:25
9/3/2015,11:42 AM,295913,IW1XF2,ACCEPTED,15.51,E,0:22
9/3/2015,11:10 AM,531817,EX6L2Q,ACCEPTED,15.36,C,0:12
9/3/2015,10:35 AM,292876,EX6L2Q,ACCEPTED,15.36,C,0:09
9/3/2015,11:50 AM,823522,TENC59,ACCEPTED,15.26,C,0:19
9/3/2015,10:51 AM,846385,5SKOEW,ACCEPTED,15.26,C,0:17
9/3/2015,11:41 AM,216946,UK1GEQ,ACCEPTED,15.24,C,0:44
9/3/2015,12:47 PM,917416,AGWNCX,ACCEPTED,15.2,C,0:42
9/3/2015,11:41 AM,553079,EX6L2Q,ACCEPTED,15.18,C,0:21
9/3/2015,11:50 AM,825924,AW5G5L,ACCEPTED,15.14,C,1:44
9/3/2015,12:29 PM,725168,4E0GZ9,REJECTED,15.12,C,1:01
9/3/2015,3:49 PM,798530,NHI4BR,REJECTED,15.12,G,0:26
9/3/2015,11:19 AM,580898,A4O2XC,ACCEPTED,14.97,C,3:41
9/3/2015,10:32 AM,564334,LOI03P,ACCEPTED,14.92,C,0:10
9/3/2015,12:30 PM,584151,ZZNA1K,ACCEPTED,14.91,C,0:36
9/3/2015,12:44 PM,256198,0ST0DT,ACCEPTED,14.85,C,3:11
9/3/2015,10:55 AM,757657,0EC498,ACCEPTED,14.85,C,0:56
9/3/2015,6:01 PM,442632,Q64NQ6,ACCEPTED,14.85,D,0:25
9/3/2015,11:24 AM,145407,BA53P2,ACCEPTED,14.69,E,7:42
9/3/2015,11:38 AM,898108,LOI03P,ACCEPTED,14.69,C,1:29
9/3/2015,2:37 PM,440371,TINX4K,ACCEPTED,14.69,D,0:56
9/3/2015,12:13 PM,198215,A4O2XC,ACCEPTED,14.69,C,0:44
9/3/2015,11:22 AM,830045,BA53P2,ACCEPTED,14.69,E,0:34
9/3/2015,5:13 PM,669370,WHJPMC,ACCEPTED,14.69,C,0:09
9/3/2015,10:42 AM,607799,NCZ7KY,ACCEPTED,14.69,E,0:07
9/3/2015,12:28 PM,589659,LOI03P,ACCEPTED,14.69,C,0:07
9/3/2015,11:15 AM,683075,IAPJ2G,ACCEPTED,14.68,D,1:34
9/3/2015,11:10 AM,174285,UK1GEQ,ACCEPTED,14.68,C,1:05
9/3/2015,1:21 PM,519820,UK1GEQ,ACCEPTED,14.68,C,0:46
9/3/2015,12:31 PM,470609,JPUU3X,ACCEPTED,14.68,C,0:43
9/3/2015,11:03 AM,102264,66CCIF,ACCEPTED,14.67,C,0:17
9/3/2015,10:39 AM,490589,0EC498,ACCEPTED,14.63,C,2:01
9/3/2015,11:18 AM,202398,9CUHY3,ACCEPTED,14.63,C,1:48
9/3/2015,11:11 AM,834178,8HSSRR,ACCEPTED,14.63,C,1:35
9/3/2015,11:03 AM,973080,IBEHMI,ACCEPTED,14.63,C,1:34
9/3/2015,11:10 AM,814659,0EC498,ACCEPTED,14.63,C,1:32
9/3/2015,10:53 AM,739955,0EC498,ACCEPTED,14.63,C,1:14
9/3/2015,2:09 PM,738982,8HSSRR,ACCEPTED,14.63,C,1:06
9/3/2015,4:17 PM,137724,8HSSRR,ACCEPTED,14.63,C,1:05
9/3/2015,2:05 PM,196827,8HSSRR,ACCEPTED,14.63,C,0:43
9/3/2015,2:51 PM,652651,8HSSRR,ACCEPTED,14.63,C,0:43
9/3/2015,10:27 AM,665432,AGWNCX,ACCEPTED,14.63,C,0:37
9/3/2015,11:09 AM,890815,AGWNCX,ACCEPTED,14.63,C,0:07
9/3/2015,11:32 AM,668199,S7QTUA,ACCEPTED,14.62,C,1:31
9/3/2015,11:33 AM,827000,G43YQ1,ACCEPTED,14.51,C,2:19
9/3/2015,6:30 PM,729895,G43YQ1,ACCEPTED,14.5,C,2:19
9/3/2015,11:15 AM,329678,JPUU3X,ACCEPTED,14.44,C,0:29
9/3/2015,12:15 PM,176428,NCZ7KY,ACCEPTED,14.41,E,0:14
9/3/2015,1:12 PM,179814,ZFX6KJ,ACCEPTED,14.41,C,0:11
9/3/2015,11:33 AM,292262,EJRZQA,ACCEPTED,14.3,C,0:39
9/3/2015,6:30 PM,480159,3L4ZGE,ACCEPTED,14.3,C,0:36
9/3/2015,11:22 AM,885591,WSK7KE,ACCEPTED,14.3,C,0:19
9/3/2015,2:29 PM,589598,QH7DX2,ACCEPTED,14.26,D,0:27
9/3/2015,11:05 AM,946372,EX6L2Q,ACCEPTED,14.22,C,0:08
9/3/2015,11:24 AM,918189,BA53P2,ACCEPTED,14.13,E,7:41
9/3/2015,11:28 AM,311846,BA53P2,ACCEPTED,14.13,E,4:46
9/3/2015,11:35 AM,350165,JPUU3X,ACCEPTED,14.11,C,1:01
9/3/2015,11:46 AM,265352,ZZNA1K,ACCEPTED,14.11,C,0:37
9/3/2015,11:17 AM,626879,UK1GEQ,ACCEPTED,14.11,C,0:36
9/3/2015,11:51 AM,571182,UK1GEQ,ACCEPTED,14.11,C,0:23
9/3/2015,4:52 PM,658798,7OG3CG,ACCEPTED,14.09,C,1:40
9/3/2015,11:48 AM,603262,AGWNCX,ACCEPTED,14.07,C,0:39
9/3/2015,11:46 AM,938542,AGWNCX,ACCEPTED,14.07,C,0:05
9/3/2015,10:45 AM,267977,A1AAHF,ACCEPTED,13.98,A,0:30
9/3/2015,10:31 AM,251767,EX6L2Q,ACCEPTED,13.98,C,0:15
9/3/2015,12:51 PM,999983,NAU0XL,ACCEPTED,13.96,D,0:10
9/3/2015,11:37 AM,592112,NAU0XL,ACCEPTED,13.96,D,0:05
9/3/2015,11:02 AM,295778,EX6L2Q,ACCEPTED,13.88,C,0:13
9/3/2015,11:40 AM,316917,6AKQPM,ACCEPTED,13.67,C,0:19
9/3/2015,11:31 AM,451851,TENC59,ACCEPTED,13.65,C,0:48
9/3/2015,11:11 AM,985966,UK1GEQ,ACCEPTED,13.63,C,1:47
9/3/2015,10:53 AM,740361,FNG052,CANCELLED,13.61,D,
9/3/2015,11:22 AM,639176,BA53P2,ACCEPTED,13.56,E,8:22
9/3/2015,11:23 AM,862022,BA53P2,ACCEPTED,13.56,E,7:47
9/3/2015,12:36 PM,710866,4E0GZ9,ACCEPTED,13.56,C,2:20
9/3/2015,11:58 AM,326158,LOI03P,ACCEPTED,13.56,C,2:06
9/3/2015,11:35 AM,822658,LOI03P,ACCEPTED,13.56,C,2:01
9/3/2015,11:11 AM,353429,6AKQPM,ACCEPTED,13.56,C,1:40
9/3/2015,11:20 AM,570609,LOI03P,ACCEPTED,13.56,C,1:18
9/3/2015,11:14 AM,353387,LOI03P,ACCEPTED,13.56,C,1:17
9/3/2015,11:46 AM,477347,LOI03P,ACCEPTED,13.56,C,1:01
9/3/2015,11:01 AM,119278,A4O2XC,ACCEPTED,13.56,C,0:55
9/3/2015,11:25 AM,444717,LOI03P,ACCEPTED,13.56,C,0:46
9/3/2015,11:36 AM,535092,JPUU3X,ACCEPTED,13.56,C,0:46
9/3/2015,11:33 AM,609928,A4O2XC,ACCEPTED,13.56,C,0:44
9/3/2015,10:33 AM,416836,LOI03P,ACCEPTED,13.56,C,0:40
9/3/2015,10:43 AM,492870,A4O2XC,ACCEPTED,13.56,C,0:39
9/3/2015,11:51 AM,446911,LOI03P,ACCEPTED,13.56,C,0:33
9/3/2015,3:15 PM,145186,TGACM4,ACCEPTED,13.56,G,0:26
9/3/2015,11:40 AM,969162,LOI03P,ACCEPTED,13.56,C,0:20
9/3/2015,10:45 AM,745709,LOI03P,ACCEPTED,13.56,C,0:19
9/3/2015,11:02 AM,295154,LOI03P,ACCEPTED,13.56,C,0:19
9/3/2015,11:42 AM,621946,X10ELX,ACCEPTED,13.56,G,0:17
9/3/2015,7:47 AM,510946,ZFX6KJ,ACCEPTED,13.56,C,0:13
9/3/2015,11:28 AM,114263,LOI03P,ACCEPTED,13.56,C,0:13
9/3/2015,11:04 AM,635342,EX6L2Q,ACCEPTED,13.56,C,0:09
9/3/2015,10:34 AM,678590,NCZ7KY,ACCEPTED,13.56,E,0:08
9/3/2015,11:18 AM,994999,NCZ7KY,ACCEPTED,13.56,E,0:07
9/3/2015,11:04 AM,540012,NAU0XL,ACCEPTED,13.56,D,0:06
9/3/2015,11:41 AM,518568,EX6L2Q,ACCEPTED,13.56,C,0:06
9/3/2015,11:04 AM,334482,UK1GEQ,ACCEPTED,13.55,C,2:36
9/3/2015,11:04 AM,606482,UK1GEQ,ACCEPTED,13.55,C,2:20
9/3/2015,11:18 AM,556245,UK1GEQ,ACCEPTED,13.55,C,2:03
9/3/2015,11:25 AM,763312,ZKRUYK,ACCEPTED,13.55,C,1:21
9/3/2015,12:02 PM,840498,UK1GEQ,ACCEPTED,13.55,C,1:10
9/3/2015,3:50 PM,593310,UK1GEQ,ACCEPTED,13.55,C,1:06
9/3/2015,10:55 AM,938523,UK1GEQ,ACCEPTED,13.55,C,0:42
9/3/2015,11:07 AM,178679,JPUU3X,ACCEPTED,13.55,C,0:36
9/3/2015,11:40 AM,479309,JPUU3X,ACCEPTED,13.55,C,0:34
9/3/2015,10:50 AM,999224,JPUU3X,ACCEPTED,13.55,C,0:32
9/3/2015,11:58 AM,997541,EJRZQA,ACCEPTED,13.55,C,0:26
9/3/2015,12:27 PM,794324,HQ0OI4,ACCEPTED,13.5,E,2:55
9/3/2015,5:28 PM,142037,8HSSRR,ACCEPTED,13.5,C,1:59
9/3/2015,10:56 AM,885584,FNG052,ACCEPTED,13.5,D,1:40
9/3/2015,11:09 AM,617292,0EC498,ACCEPTED,13.5,C,1:34
9/3/2015,10:53 AM,908684,0EC498,ACCEPTED,13.5,C,1:06
9/3/2015,10:55 AM,112443,0EC498,ACCEPTED,13.5,C,1:02
9/3/2015,11:07 AM,987804,AGWNCX,ACCEPTED,13.5,C,0:47
9/3/2015,11:05 AM,324296,8HSSRR,ACCEPTED,13.5,C,0:46
9/3/2015,11:29 AM,882573,9CUHY3,ACCEPTED,13.5,C,0:39
9/3/2015,10:59 AM,465384,8HSSRR,ACCEPTED,13.5,C,0:35
9/3/2015,10:41 AM,402062,AGWNCX,ACCEPTED,13.5,C,0:29
9/3/2015,4:24 PM,925265,IBEHMI,ACCEPTED,13.5,C,0:29
9/3/2015,10:38 AM,221131,8HSSRR,ACCEPTED,13.5,C,0:26
9/3/2015,11:12 AM,672282,AGWNCX,ACCEPTED,13.5,C,0:26
9/3/2015,11:27 AM,402955,AGWNCX,ACCEPTED,13.5,C,0:24
9/3/2015,11:43 AM,402955,AGWNCX,ACCEPTED,13.5,C,0:21
9/3/2015,10:42 AM,274057,AGWNCX,ACCEPTED,13.5,C,0:19
9/3/2015,11:24 AM,316745,AGWNCX,ACCEPTED,13.5,C,0:14
9/3/2015,10:41 AM,721206,AGWNCX,ACCEPTED,13.5,C,0:11
9/3/2015,11:45 AM,167041,AGWNCX,ACCEPTED,13.5,C,0:11
9/3/2015,10:45 AM,196265,AGWNCX,ACCEPTED,13.5,C,0:06
9/3/2015,11:18 AM,293322,9CUHY3,ACCEPTED,13.49,C,1:07
9/3/2015,3:33 PM,798530,NHI4BR,ACCEPTED,13.45,G,1:18
9/3/2015,8:09 AM,747742,BZLPKD,CANCELLED,13.45,D,
9/3/2015,12:15 PM,125801,EX6L2Q,ACCEPTED,13.42,C,1:03
9/3/2015,12:22 PM,315381,97GQ8Z,REJECTED,13.4,E,1:41:22
9/3/2015,12:38 PM,315381,97GQ8Z,REJECTED,13.4,E,1:25:31
9/3/2015,11:42 AM,702787,97GQ8Z,ACCEPTED,13.4,E,0:56
9/3/2015,10:46 AM,473372,97GQ8Z,ACCEPTED,13.4,E,0:26
9/3/2015,10:51 AM,260387,97GQ8Z,ACCEPTED,13.4,E,0:26
9/3/2015,11:15 AM,992572,97GQ8Z,ACCEPTED,13.4,E,0:23
9/3/2015,2:32 PM,441149,3L4ZGE,ACCEPTED,13.28,C,0:52
9/3/2015,10:46 AM,194768,S7QTUA,ACCEPTED,13.28,C,0:49
9/3/2015,11:35 AM,828263,QH7DX2,ACCEPTED,13.09,D,0:41
9/3/2015,8:48 AM,642371,C4UDYF,REJECTED,13.06,C,3:08
9/3/2015,12:09 PM,765977,A4O2XC,ACCEPTED,13.06,C,1:40
9/3/2015,12:04 PM,660933,KIAD9J,ACCEPTED,13.05,C,0:12
9/3/2015,11:49 AM,176107,3L4ZGE,ACCEPTED,13,C,3:55
9/3/2015,10:46 AM,907357,A4O2XC,ACCEPTED,13,C,2:38
9/3/2015,10:50 AM,103059,J8FKZR,ACCEPTED,13,E,0:54
9/3/2015,10:43 AM,104976,5SKOEW,ACCEPTED,13,C,0:25
9/3/2015,11:49 AM,250538,AGWNCX,ACCEPTED,13,C,0:18
9/3/2015,12:58 PM,301892,AGWNCX,ACCEPTED,13,C,0:16
9/3/2015,10:44 AM,144029,AGWNCX,ACCEPTED,13,C,0:04
9/3/2015,12:00 PM,292765,EX6L2Q,ACCEPTED,12.98,C,1:05
9/3/2015,11:35 AM,797961,8HSSRR,ACCEPTED,12.94,C,1:47
9/3/2015,11:04 AM,888064,8HSSRR,ACCEPTED,12.94,C,0:58
9/3/2015,11:44 AM,357685,AGWNCX,ACCEPTED,12.94,C,0:06
9/3/2015,7:30 AM,995037,C4UDYF,ACCEPTED,12.69,C,0:32
9/3/2015,10:48 AM,384810,3L4ZGE,ACCEPTED,12.66,C,0:30
9/3/2015,11:11 AM,635923,3L4ZGE,ACCEPTED,12.54,C,1:19
9/3/2015,11:38 AM,802171,KIAD9J,ACCEPTED,12.54,C,0:06
9/3/2015,10:58 AM,643613,KIAD9J,ACCEPTED,12.54,C,0:04
9/3/2015,12:31 PM,855060,EX6L2Q,ACCEPTED,12.52,C,0:51
9/3/2015,11:09 AM,344608,A4O2XC,ACCEPTED,12.43,C,6:17
9/3/2015,10:58 AM,439738,TYDFUI,ACCEPTED,12.43,C,6:15
9/3/2015,11:29 AM,727999,A4O2XC,ACCEPTED,12.43,C,2:52
9/3/2015,12:25 PM,282810,JPUU3X,ACCEPTED,12.43,C,1:16
9/3/2015,11:03 AM,197195,6AKQPM,ACCEPTED,12.43,C,1:09
9/3/2015,11:20 AM,796374,TENC59,ACCEPTED,12.43,C,0:52
9/3/2015,10:43 AM,163941,A4O2XC,ACCEPTED,12.43,C,0:48
9/3/2015,10:57 AM,573405,A4O2XC,ACCEPTED,12.43,C,0:48
9/3/2015,10:39 AM,405668,A4O2XC,ACCEPTED,12.43,C,0:34
9/3/2015,10:43 AM,849275,5SKOEW,ACCEPTED,12.43,C,0:32
9/3/2015,12:11 PM,421262,LOGQOC,ACCEPTED,12.43,D,0:31
9/3/2015,2:14 PM,297246,A4O2XC,ACCEPTED,12.43,C,0:23
9/3/2015,11:54 AM,212889,ZFX6KJ,ACCEPTED,12.43,C,0:14
9/3/2015,11:04 AM,566156,UK1GEQ,ACCEPTED,12.42,C,2:15
9/3/2015,11:54 AM,823996,GKWJBB,ACCEPTED,12.42,D,0:57
9/3/2015,12:03 PM,685849,JPUU3X,ACCEPTED,12.42,C,0:31
9/3/2015,11:30 AM,344544,JPUU3X,ACCEPTED,12.42,C,0:30
9/3/2015,12:07 PM,975703,JPUU3X,ACCEPTED,12.42,C,0:28
9/3/2015,12:16 PM,726608,UK1GEQ,ACCEPTED,12.42,C,0:27
9/3/2015,12:16 PM,646636,JPUU3X,ACCEPTED,12.42,C,0:27
9/3/2015,11:27 AM,215958,UK1GEQ,ACCEPTED,12.42,C,0:19
9/3/2015,12:58 PM,351298,QH7DX2,ACCEPTED,12.41,D,0:59
9/3/2015,11:42 AM,218254,7OG3CG,ACCEPTED,12.39,C,0:09
9/3/2015,10:57 AM,665361,FNG052,ACCEPTED,12.37,D,2:10
9/3/2015,10:55 AM,740361,FNG052,ACCEPTED,12.37,D,1:40
9/3/2015,1:08 PM,674125,0ST0DT,ACCEPTED,12.37,C,1:32
9/3/2015,12:11 PM,258172,0EC498,ACCEPTED,12.37,C,1:26
9/3/2015,11:09 AM,793034,0EC498,ACCEPTED,12.37,C,1:24
9/3/2015,10:54 AM,794140,9CUHY3,ACCEPTED,12.37,C,1:05
9/3/2015,11:00 AM,120941,8HSSRR,ACCEPTED,12.37,C,0:45
9/3/2015,5:06 PM,645219,IBEHMI,ACCEPTED,12.37,C,0:35
9/3/2015,11:39 AM,110269,AGWNCX,ACCEPTED,12.37,C,0:23
9/3/2015,1:13 PM,110709,W00BXM,ACCEPTED,12.37,E,0:19
9/3/2015,10:43 AM,765668,AGWNCX,ACCEPTED,12.37,C,0:15
9/3/2015,10:44 AM,779337,AGWNCX,ACCEPTED,12.37,C,0:08
9/3/2015,11:13 AM,462203,AGWNCX,ACCEPTED,12.37,C,0:06
9/3/2015,11:10 AM,727969,SOHDMM,ACCEPTED,12.36,C,0:40
9/3/2015,11:33 AM,193030,ZKRUYK,ACCEPTED,12.32,C,1:07
9/3/2015,12:43 PM,943312,8HSSRR,ACCEPTED,12.32,C,0:48
9/3/2015,10:54 AM,675176,C4UDYF,ACCEPTED,12.26,C,0:23
9/3/2015,11:04 AM,112295,PNNHCC,ACCEPTED,12.19,C,3:06
9/3/2015,8:01 AM,658798,C4UDYF,ACCEPTED,12.17,C,1:31
9/3/2015,10:59 AM,340694,TYDFUI,ACCEPTED,12.15,C,6:42
9/3/2015,4:43 PM,935051,VJCNQC,ACCEPTED,12.11,C,0:22
9/3/2015,7:25 AM,566985,6XDI5O,ACCEPTED,12.01,E,0:35
9/3/2015,11:27 AM,424483,A1AAHF,REJECTED,12,A,1:45:00
9/3/2015,11:22 AM,676738,A1AAHF,ACCEPTED,12,A,8:25
9/3/2015,11:37 AM,880878,A1AAHF,ACCEPTED,12,A,7:19
9/3/2015,11:24 AM,313018,A1AAHF,ACCEPTED,12,A,6:37
9/3/2015,11:15 AM,424483,A1AAHF,ACCEPTED,12,A,4:33
9/3/2015,11:48 AM,618037,A1AAHF,ACCEPTED,12,A,4:20
9/3/2015,11:15 AM,745748,A1AAHF,ACCEPTED,12,A,4:17
9/3/2015,11:17 AM,290023,A1AAHF,ACCEPTED,12,A,4:16
9/3/2015,11:17 AM,665590,A1AAHF,ACCEPTED,12,A,4:04
9/3/2015,11:03 AM,915207,A1AAHF,ACCEPTED,12,A,3:13
9/3/2015,11:02 AM,736721,A1AAHF,ACCEPTED,12,A,2:57
9/3/2015,11:28 AM,166109,A1AAHF,ACCEPTED,12,A,2:38
9/3/2015,12:09 PM,654034,A1AAHF,ACCEPTED,12,A,2:32
9/3/2015,11:45 AM,655386,A1AAHF,ACCEPTED,12,A,2:05
9/3/2015,10:58 AM,291892,A1AAHF,ACCEPTED,12,A,2:02
9/3/2015,12:18 PM,440371,A1AAHF,ACCEPTED,12,A,2:01
9/3/2015,11:08 AM,531888,A1AAHF,ACCEPTED,12,A,1:53
9/3/2015,10:58 AM,294527,A1AAHF,ACCEPTED,12,A,1:47
9/3/2015,10:58 AM,234314,A1AAHF,ACCEPTED,12,A,1:37
9/3/2015,10:24 AM,189337,A1AAHF,ACCEPTED,12,A,1:28
9/3/2015,10:59 AM,375965,A1AAHF,ACCEPTED,12,A,1:26
9/3/2015,10:55 AM,837921,A1AAHF,ACCEPTED,12,A,1:16
9/3/2015,11:08 AM,879760,A1AAHF,ACCEPTED,12,A,1:09
9/3/2015,11:00 AM,612733,A1AAHF,ACCEPTED,12,A,1:08
9/3/2015,11:00 AM,949724,A1AAHF,ACCEPTED,12,A,1:07
9/3/2015,11:46 AM,258000,A1AAHF,ACCEPTED,12,A,1:05
9/3/2015,10:55 AM,165586,A1AAHF,ACCEPTED,12,A,1:04
